feature,coefficient,abs_coefficient
text__mini,-0.21618185604114007,0.21618185604114007
text__cada vez,-0.21611961487843948,0.21611961487843948
text__próximo,-0.2160932938041468,0.2160932938041468
text__falando,-0.21603464776170492,0.21603464776170492
text__igual foto,-0.21566301773312643,0.21566301773312643
text__pele,-0.21564668239904825,0.21564668239904825
text__gostando,-0.21560548282644498,0.21560548282644498
text__estipulado em,-0.2155856729943114,0.2155856729943114
text__recebido não,-0.21554889047230946,0.21554889047230946
text__chegou só,-0.21546552696357194,0.21546552696357194
text__consta como,-0.21543413693361504,0.21543413693361504
text__não houve,-0.21540108050414797,0.21540108050414797
text__meus amigos,-0.21537281935719754,0.21537281935719754
text__do serviço,-0.21516596183816133,0.21516596183816133
text__perfume não,-0.21511520384450813,0.21511520384450813
text__esta demorando,-0.21505184966808827,0.21505184966808827
text__veio embalado,-0.21491070402210857,0.21491070402210857
text__conforme previsto,-0.21488476242821977,0.21488476242821977
text__encontra,-0.21479504042007128,0.21479504042007128
text__porem veio,-0.21471703913840676,0.21471703913840676
text__não dá,-0.21465498846711228,0.21465498846711228
text__efetuada antes,-0.21463642334583868,0.21463642334583868
text__principalmente,-0.21452537507211866,0.21452537507211866
text__esperava uma,-0.21446432964892545,0.21446432964892545
text__ante,-0.21438197051546157,0.21438197051546157
text__ante do,-0.21438197051546157,0.21438197051546157
text__recebi foi,-0.21432875331957077,0.21432875331957077
text__não que,-0.2140891357701607,0.2140891357701607
text__produto nem,-0.21387685835157863,0.21387685835157863
text__pois meu,-0.2138135203043454,0.2138135203043454
text__até dia,-0.21356569705204886,0.21356569705204886
text__comprei nas,-0.21353492743065303,0.21353492743065303
text__ventilador,-0.21339472011434954,0.21339472011434954
text__dois jogos,-0.21328178774613427,0.21328178774613427
text__mas meu,-0.21314635329804435,0.21314635329804435
text__eficiente produto,-0.21293204722648132,0.21293204722648132
text__usei produto,-0.212903345169658,0.212903345169658
text__aconteceu com,-0.2127462466458413,0.2127462466458413
text__produtos iguais,-0.21259188130553042,0.21259188130553042
text__mesmo do,-0.21258504416571974,0.21258504416571974
text__instrução,-0.21248658426866215,0.21248658426866215
text__prazo exatamente,-0.2123042574069824,0.2123042574069824
tab__cat__seller_state_mode_SC,-0.21222869041719522,0.21222869041719522
text__pode ser,-0.21220869400049436,0.21220869400049436
text__com duas,-0.21211593977530424,0.21211593977530424
text__stark não,-0.21207472454765286,0.21207472454765286
text__cortina veio,-0.21152882845607862,0.21152882845607862
text__urgencia,-0.21130499280146245,0.21130499280146245
text__informações do,-0.21117709439493126,0.21117709439493126
text__placa,-0.21102379243404706,0.21102379243404706
text__bolha,-0.210900011905116,0.210900011905116
text__demorou chegar,-0.21086103733896924,0.21086103733896924
text__pelo baratheon,-0.21081473646664406,0.21081473646664406
text__nao veio,-0.21057810418783773,0.21057810418783773
text__estou insatisfeita,-0.21038974614638156,0.21038974614638156
text__pilha,-0.2102822311522713,0.2102822311522713
text__apresenta,-0.21027537020508058,0.21027537020508058
text__dá pra,-0.21026876660586358,0.21026876660586358
text__só de,-0.20989542746709913,0.20989542746709913
text__aparelho,-0.20988591339664656,0.20988591339664656
text__menor do,0.20982038719020069,0.20982038719020069
text__não receber,-0.20980958272578315,0.20980958272578315
text__protege,-0.20969404486029214,0.20969404486029214
text__em receber,-0.2096886301242397,0.2096886301242397
text__parceiras,-0.20949945827526764,0.20949945827526764
text__ok mas,-0.2093679574769561,0.2093679574769561
text__veio somente,-0.2092745035517908,0.2092745035517908
text__de instrução,-0.2089813487253786,0.2089813487253786
text__prazo achei,-0.2089420888484205,0.2089420888484205
text__adulto,-0.208907530512473,0.208907530512473
text__dura,-0.2087752779712812,0.2087752779712812
text__energia,-0.20872152374752972,0.20872152374752972
text__que vocês,-0.2085994647919431,0.2085994647919431
text__produto se,-0.2083310376095774,0.2083310376095774
text__que tenha,-0.20819919186413682,0.20819919186413682
text__2017 não,-0.20817942850549395,0.20817942850549395
text__um porém,-0.2079813672880528,0.2079813672880528
text__porém mesmo,-0.20795925555442135,0.20795925555442135
text__pra ver,-0.20792505215963544,0.20792505215963544
text__produto tive,-0.20791222024764516,0.20791222024764516
text__loja parceira,-0.20753031612201572,0.20753031612201572
text__vir com,-0.20734964367187003,0.20734964367187003
text__empresa de,-0.20733861336710988,0.20733861336710988
text__ele bem,-0.20710055241191824,0.20710055241191824
text__enganado,-0.20709703755218725,0.20709703755218725
text__um mail,-0.2067369932672384,0.2067369932672384
text__de banho,-0.2066965834565114,0.2066965834565114
text__já veio,-0.2064990763472651,0.2064990763472651
text__ficaram,-0.20644996628625648,0.20644996628625648
text__der,-0.20641532026343695,0.20641532026343695
text__com segurança,-0.2063441819780733,0.2063441819780733
text__hábil,-0.20632838005888926,0.20632838005888926
text__tempo hábil,-0.20632838005888926,0.20632838005888926
text__confere com,-0.20621513870026342,0.20621513870026342
text__tem,-0.20603647599788927,0.20603647599788927
text__havia pedido,-0.20598827182332657,0.20598827182332657
text__compra em,-0.20587209518880498,0.20587209518880498
text__transporte,0.20578106813160135,0.20578106813160135
text__do kit,-0.20556424988849106,0.20556424988849106
text__tecido de,-0.2051966792403408,0.2051966792403408
text__resolução do,-0.20519501527873776,0.20519501527873776
text__já chegou,-0.20503008014357646,0.20503008014357646
text__dizem,-0.2049335356877556,0.2049335356877556
text__para colocar,-0.20487255749441083,0.20487255749441083
text__11 dias,-0.20481858207512366,0.20481858207512366
text__lâmina,-0.20468272246013272,0.20468272246013272
text__maior mas,-0.2045581402141259,0.2045581402141259
text__capa não,-0.20455014486530487,0.20455014486530487
text__deve ter,-0.20435814444244904,0.20435814444244904
text__com cor,-0.20435232700252073,0.20435232700252073
text__da targaryen,-0.2043377940126931,0.2043377940126931
text__no tamanho,-0.20423864316878854,0.20423864316878854
text__espelho,-0.20422752713739648,0.20422752713739648
text__vou receber,-0.20420140278846893,0.20420140278846893
text__do modelo,-0.20419476451905688,0.20419476451905688
text__pés,-0.20413095363111983,0.20413095363111983
text__divergente,-0.2040686182339944,0.2040686182339944
text__contar que,-0.20402075375188644,0.20402075375188644
text__uma mochila,-0.20400024887840446,0.20400024887840446
text__atencioso,0.20386555275614224,0.20386555275614224
text__responsavel,-0.20381572224897654,0.20381572224897654
text__fossem,-0.20369017566545192,0.20369017566545192
text__quê,-0.20358133709948467,0.20358133709948467
text__detalhe,-0.20352075677079656,0.20352075677079656
text__veio amassada,-0.20340157404457349,0.20340157404457349
text__frente,-0.20331327370531346,0.20331327370531346
text__está faltando,0.2032850401938276,0.2032850401938276
text__para trocar,-0.2032390903027981,0.2032390903027981
text__jogo de,0.20322382386778184,0.20322382386778184
text__controle,0.20320466788374913,0.20320466788374913
text__envia,-0.20318439941961242,0.20318439941961242
text__do cabo,-0.2031503353178643,0.2031503353178643
text__não original,-0.2031294074719021,0.2031294074719021
text__correio mas,-0.20307106715973472,0.20307106715973472
text__fiquei super,-0.20300817620167874,0.20300817620167874
text__220v,-0.2030068753757007,0.2030068753757007
text__no transporte,-0.20292552693990923,0.20292552693990923
text__comum,-0.20289852462821112,0.20289852462821112
text__as informações,-0.20279898029624177,0.20279898029624177
text__dele,-0.20276288116937932,0.20276288116937932
text__funcionando perfeitamente,-0.20267384625939028,0.20267384625939028
text__porém com,-0.2026402506856839,0.2026402506856839
text__casal,-0.20235063062975397,0.20235063062975397
text__óculos,-0.20231419699979078,0.20231419699979078
text__corretamente produto,-0.20230741309181208,0.20230741309181208
text__preocupação,-0.2021663585858639,0.2021663585858639
text__se produto,-0.20210756338761932,0.20210756338761932
text__já entrei,-0.2020791912321633,0.2020791912321633
text__muito fina,-0.20204463110196808,0.20204463110196808
text__ao,-0.20204266480818314,0.20204266480818314
text__duas peças,-0.20177946083854187,0.20177946083854187
text__não vieram,-0.2016946828275187,0.2016946828275187
text__da troca,-0.20151320683257198,0.20151320683257198
text__outra compra,-0.20138684356994355,0.20138684356994355
text__as cores,-0.2013093224134697,0.2013093224134697
text__de crédito,-0.2012371654320147,0.2012371654320147
text__da marca,-0.20119641297753216,0.20119641297753216
text__prato,-0.201157566956244,0.201157566956244
text__se realmente,-0.20109171080935012,0.20109171080935012
text__dia dia,-0.20107897499932587,0.20107897499932587
text__malha,-0.2010438633473992,0.2010438633473992
text__na dúvida,-0.20099376066106442,0.20099376066106442
text__melhor qualidade,-0.2008626926405039,0.2008626926405039
text__ele veio,-0.20069940041450926,0.20069940041450926
text__cor azul,-0.20063724167561783,0.20063724167561783
text__ser bom,-0.20063066662552678,0.20063066662552678
text__mas mesmo,-0.20056130112210868,0.20056130112210868
text__objetos,-0.20053335272063944,0.20053335272063944
text__de trocar,-0.20052891053605004,0.20052891053605004
text__real,-0.20038300265374087,0.20038300265374087
text__bolinhas,-0.20038122024570112,0.20038122024570112
text__mail,0.20036408645083176,0.20036408645083176
text__hoje dia,-0.2003029072218337,0.2003029072218337
text__algum tempo,-0.20010288370203733,0.20010288370203733
text__sujo,-0.1999246597297817,0.1999246597297817
text__não faz,-0.19982546806117285,0.19982546806117285
text__receio,-0.19973829482719352,0.19973829482719352
text__mt bom,0.19959565592529047,0.19959565592529047
text__faltou uma,-0.19949949285197457,0.19949949285197457
text__transtorno,-0.19941373127646386,0.19941373127646386
text__puxador,-0.19921780307274942,0.19921780307274942
text__recebi pedido,-0.19915461975353782,0.19915461975353782
text__meus produtos,-0.19876849227543983,0.19876849227543983
tab__cat__product_category_main_arts_and_craftmanship,-0.19876054592407336,0.19876054592407336
text__de comprar,0.1986738005070142,0.1986738005070142
text__similar,-0.1986101018959913,0.1986101018959913
text__conseguindo,-0.19859938638711383,0.19859938638711383
text__estou conseguindo,-0.19859938638711383,0.19859938638711383
text__velocidade,-0.19840247013630755,0.19840247013630755
text__ao chegar,-0.19837900594818494,0.19837900594818494
text__como proceder,-0.19833125646215216,0.19833125646215216
tab__cat__product_category_main_auto,-0.19830077573675722,0.19830077573675722
text__valor pago,-0.19818874477777848,0.19818874477777848
text__com caixa,-0.19818319656375194,0.19818319656375194
text__aguardo,-0.19811725636630542,0.19811725636630542
text__smartphone,-0.1980662432273015,0.1980662432273015
text__seus parceiros,-0.19801100978898822,0.19801100978898822
text__produto ja,-0.19785394992982766,0.19785394992982766
text__tempo para,-0.19782187879402435,0.19782187879402435
text__loja me,-0.19776177007520718,0.19776177007520718
text__lannister entrega,-0.19775966790032662,0.19775966790032662
text__para envio,-0.19767260762505207,0.19767260762505207
text__bons produtos,-0.19749944873237674,0.19749944873237674
text__presente de,-0.19736742566387294,0.19736742566387294
text__produto adquirido,-0.19732554046971632,0.19732554046971632
text__insatisfeita com,-0.197266934315166,0.197266934315166
text__panos de,-0.19720691300803686,0.19720691300803686
text__oferecido,-0.1971273022421247,0.1971273022421247
text__uma coisa,-0.19709901104979227,0.19709901104979227
text__cola,-0.1970501105900452,0.1970501105900452
text__em comprar,-0.1970371982277113,0.1970371982277113
text__sem reclamações,-0.19665480501268623,0.19665480501268623
text__nem,0.19665367844962822,0.19665367844962822
text__por não,-0.19652696176695417,0.19652696176695417
text__de cada,-0.19640957315177632,0.19640957315177632
text__frete foi,-0.19632688885944155,0.19632688885944155
text__massageador,-0.19622502387990953,0.19622502387990953
text__chegou como,-0.19620466855555513,0.19620466855555513
text__informa,-0.1962038966522062,0.1962038966522062
text__pontos,-0.19620002362535943,0.19620002362535943
text__média,-0.1961704161688739,0.1961704161688739
text__tdo,-0.19615434543989343,0.19615434543989343
text__prazos de,-0.19609793492906677,0.19609793492906677
text__certo obrigado,-0.19608340957115508,0.19608340957115508
text__com fornecedor,-0.19607479079156848,0.19607479079156848
text__separados,-0.195996479900109,0.195996479900109
text__ressalva,-0.19597857258989584,0.19597857258989584
text__rapidez,-0.19583386584927295,0.19583386584927295
text__não serve,-0.19574142530948924,0.19574142530948924
text__boneca linda,-0.1956740699736782,0.1956740699736782
text__não abri,-0.19566377155011452,0.19566377155011452
text__vcs são,-0.1955059149275157,0.1955059149275157
text__estava prevista,-0.19545966728755845,0.19545966728755845
text__com bastante,-0.19539504047094705,0.19539504047094705
text__para ter,-0.19537635751868807,0.19537635751868807
text__surpreendi com,-0.1952599322984811,0.1952599322984811
text__procon,-0.19518028144370145,0.19518028144370145
text__sacola,-0.19511077413280425,0.19511077413280425
text__mostrada,-0.19502264497302613,0.19502264497302613
text__minha residencia,-0.195018289848706,0.195018289848706
text__futuramente,-0.19481093853691417,0.19481093853691417
text__comprar nesta,-0.19479675661483462,0.19479675661483462
text__momento nada,-0.19470241407397798,0.19470241407397798
text__que meu,-0.19469300675308773,0.19469300675308773
text__que com,-0.19467232199001686,0.19467232199001686
text__comprado,0.1946467321841072,0.1946467321841072
text__lacrada,-0.19460577783733607,0.19460577783733607
text__aqui no,-0.19444362650689762,0.19444362650689762
text__não funcionou,-0.19438760563243337,0.19438760563243337
